Accession,Slide,Human,Human_prob,Source
AXX83309,slide3,1,0.9710805669385661,Train
AXX83327,slide1,1,0.9295649177575923,Train
AXX83327,slide2,1,0.9259006112553039,Train
AXX83327,slide3,1,0.9759599134249912,Train
ATP16767,slide1,1,0.9509289226021012,Train
ATP16767,slide2,1,0.9530016318734651,Train
ATP16767,slide3,1,0.9693084310495659,Train
AIX09807,slide1,1,0.9800147495215893,Train
AIX09807,slide2,1,0.946136184749423,Train
AIX09807,slide3,1,0.956310068559422,Train
AGT51600,slide1,1,0.9939371839720054,Train
AGT51600,slide2,1,0.9652796666352736,Train
AGT51600,slide3,1,0.9772574310595904,Train
AIV41969,slide1,1,0.9705679825744601,Train
AIV41969,slide2,1,0.9108924346556481,Train
AIV41969,slide3,1,0.9715128022282365,Train
KY417142,slide1,0,0.02335463913202053,Train
KY417142,slide2,0,0.004801082542918604,Train
KY417142,slide3,0,4.0707496792257493e-05,Train
AQN78744,slide1,1,0.9767241846880896,Train
AQN78744,slide2,1,0.9787257357984704,Train
AQN78744,slide3,1,0.9531071911876536,Train
QKF94914,slide1,0,7.636017912951528e-05,Train
QKF94914,slide2,0,4.807575912564143e-07,Train
QKF94914,slide3,0,0.0008739850625796397,Train
AKJ21821,slide1,0,5.261434174533265e-08,Train
AKJ21821,slide2,0,0.0026050951176051196,Train
AKJ21821,slide3,0,3.908883138498526e-06,Train
MZ190137,slide1,0,1.683695036234733e-06,Train
MZ190137,slide2,0,0.007687291448410578,Train
MZ190137,slide3,0,0.15716555939245874,Train
AFU35747,slide1,0,6.630210504956044e-08,Train
AFU35747,slide2,0,0.0018276422543944358,Train
AFU35747,slide3,0,2.7700683696319093e-06,Train
QCQ19852,slide1,0,6.275082297424427e-08,Train
QCQ19852,slide2,0,0.002673020581657142,Train
QCQ19852,slide3,0,3.6215395432055376e-06,Train
QOU08574,slide1,0,0.5803180454882354,Train
QOU08574,slide2,0,0.551719912947506,Train
QOU08574,slide3,0,0.5155053746406866,Train
AVV64341,slide1,0,0.3705999396130198,Train
AVV64341,slide2,0,0.021026034103470256,Train
AVV64341,slide3,0,0.0024587491047403376,Train
ALA49352,slide1,0,0.5108705958620438,Train
ALA49352,slide2,0,0.5322739650232639,Train
ALA49352,slide3,0,0.5680916605141184,Train
QNL24139,slide1,0,4.3042940974085025e-06,Train
QNL24139,slide2,0,0.01160987189608167,Train
QNL24139,slide3,0,4.395993896503395e-10,Train
ACT10970,slide1,0,5.659123664535886e-15,Train
ACT10970,slide2,0,9.803944401973547e-06,Train
ACT10970,slide3,0,1.4334795153512405e-11,Train
AID56715,slide1,0,9.495069769984542e-08,Train
AID56715,slide2,0,0.001045337627669188,Train
AID56715,slide3,0,3.0173038959820925e-06,Train
AIA62227,slide1,0,3.308665665437378e-11,Train
AIA62227,slide2,0,0.0009640124972748019,Train
AIA62227,slide3,0,0.0036123816183976187,Train
ADM33566,slide1,0,0.06802341375475963,Train
ADM33566,slide2,0,3.934816497281544e-08,Train
ADM33566,slide3,0,4.4020283323095455e-05,Train
AIV41789,slide1,1,0.9225261718127461,Train
AIV41789,slide2,1,0.9546058598821575,Train
AIV41789,slide3,1,0.9641592289867551,Train
KY417147,slide1,0,0.027397301644212984,Train
KY417147,slide2,0,0.007769603404303745,Train
KY417147,slide3,0,3.982978002382564e-05,Train
ASU90186,slide1,0,0.5782902059434809,Train
ASU90186,slide2,0,0.5041188573132693,Train
ASU90186,slide3,0,0.539009654981933,Train
AFU92070,slide1,0,1.0078602166831446e-08,Train
AFU92070,slide2,0,0.00026223061225917,Train
AFU92070,slide3,0,7.562248620665839e-06,Train
ASU89988,slide1,0,0.5566710946674718,Train
ASU89988,slide2,0,0.5557987561359621,Train
ASU89988,slide3,0,0.5391579008322457,Train
QCQ20068,slide1,0,8.73220228813898e-08,Train
QCQ20068,slide2,0,0.0022890454412842496,Train
QCQ20068,slide3,0,2.6666200978724193e-06,Train
AVU05375,slide1,0,6.234825769935624e-08,Train
AVU05375,slide2,0,0.0006986204486695895,Train
AVU05375,slide3,0,3.1532024488934124e-06,Train
AQZ41285,slide1,1,0.6470402449762628,Train
AQZ41285,slide2,1,0.48908928480821434,Train
AQZ41285,slide3,1,0.6105310230292605,Train
ASU91010,slide1,0,0.5725351681596561,Train
ASU91010,slide2,0,0.46483527483219167,Train
ASU91010,slide3,0,0.5297312365761718,Train
AKE47378,slide1,0,1.0350917194763966e-07,Train
AKE47378,slide2,0,3.859021189348786e-06,Train
AKE47378,slide3,0,0.01314089220450811,Train
AGT51620,slide1,1,0.9951235063258885,Train
AGT51620,slide2,1,0.9625384949142122,Train
AGT51620,slide3,1,0.983258671646257,Train
ARK08670,slide1,1,0.9496188910456278,Train
ARK08670,slide2,1,0.9530247775637367,Train
ARK08670,slide3,1,0.9634181339985439,Train
QHB92364,slide1,0,1.4428166702847696e-07,Train
QHB92364,slide2,0,0.004162196427654283,Train
QHB92364,slide3,0,6.59339437039457e-06,Train
AGT51590,slide1,1,0.8013466355476955,Train
AGT51590,slide2,1,0.7504468027515301,Train
AGT51590,slide3,1,0.6570602805804795,Train
AKJ21725,slide1,0,5.889568874692533e-08,Train
AKJ21725,slide2,0,0.0020491048880267562,Train
AKJ21725,slide3,0,3.5271713216321097e-06,Train
AXN73370,slide1,1,0.5098935508871458,Train
AXN73370,slide2,1,0.5925652391573096,Train
AXN73370,slide3,1,0.555606023429605,Train
AFW98998,slide1,0,6.89780576472644e-09,Train
AFW98998,slide2,0,0.00024269198527004788,Train
AFW98998,slide3,0,0.00029085762772142995,Train
AVU05417,slide1,0,8.177482357691284e-08,Train
AVU05417,slide2,0,2.779327861577203e-06,Train
AVU05417,slide3,0,0.018451007970988684,Train
ARM65496,slide1,0,1.0689873269762183e-09,Train
ARM65496,slide2,0,0.00013805678318749772,Train
ARM65496,slide3,0,0.005167740380833329,Train
AUM60014,slide1,0,4.8641167384978766e-05,Train
AUM60014,slide2,0,3.465592405836394e-05,Train
AUM60014,slide3,0,0.03790211268749157,Train
AY429073,slide1,1,0.713662560954843,Train
AY429073,slide2,1,0.8462846891558599,Train
AY429073,slide3,1,0.6192210647330316,Train
QCQ19810,slide1,0,1.1108670571362797e-07,Train
QCQ19810,slide2,0,0.002142642610652622,Train
QCQ19810,slide3,0,2.733052336235556e-06,Train
AEK25511,slide1,0,2.4690070876963106e-13,Train
AEK25511,slide2,0,1.4183320438562802e-13,Train
AEK25511,slide3,0,0.000506249861862745,Train
ANA67924,slide1,0,3.412530424025165e-08,Train
ANA67924,slide2,0,0.0008000584367054592,Train
ANA67924,slide3,0,2.9299943214867474e-06,Train
NC_014470,slide1,0,0.22939140956354173,Train
NC_014470,slide2,0,0.00019339630457709155,Train
NC_014470,slide3,0,0.00029731934091072656,Train
MT072864,slide1,0,0.00012648290005771185,Train
MT072864,slide2,0,0.0006816264043408227,Train
MT072864,slide3,0,0.0028430537569795983,Train
ALM31932,slide1,0,7.625256161105998e-08,Train
ALM31932,slide2,0,0.0020288274064949046,Train
ALM31932,slide3,0,4.242804981474236e-06,Train
AYR18561,slide1,0,0.000796936281461842,Train
AYR18561,slide2,0,4.331267296948133e-12,Train
AYR18561,slide3,0,9.883784517345164e-08,Train
QHA24703,slide1,0,3.8076278703128002e-06,Train
QHA24703,slide2,0,0.0003842567848879845,Train
QHA24703,slide3,0,0.0022960949758367424,Train
AY687362,slide1,0,0.589158074820407,Train
AY687362,slide2,0,0.5038786263555688,Train
AY687362,slide3,0,0.36831893723156456,Train
AGN52936,slide1,1,0.51257888187237,Train
AGN52936,slide2,1,0.49366122649210087,Train
AGN52936,slide3,1,0.4797812312239097,Train
AY687356,slide1,0,0.6730204070534437,Train
AY687356,slide2,0,0.6396035284324498,Train
AY687356,slide3,0,0.5024108368280227,Train
AY687355,slide1,0,0.6622656780596521,Train
AY687355,slide2,0,0.5593637633621733,Train
AY687355,slide3,0,0.4363607352619877,Train
AOC38021,slide1,0,0.0010860937028513845,Train
AOC38021,slide2,0,1.85040950441289e-07,Train
AOC38021,slide3,0,4.704427504764773e-05,Train
AGT51491,slide1,1,0.9947912234968964,Train
AGT51491,slide2,1,0.9684372397619884,Train
AGT51491,slide3,1,0.9849854882903042,Train
AMQ48993,slide1,1,0.5479341985326155,Train
AMQ48993,slide2,1,0.427102588398045,Train
AMQ48993,slide3,1,0.38633681327865815,Train
APG30998,slide1,0,9.995778379723836e-08,Train
APG30998,slide2,0,2.3182572403270604e-06,Train
APG30998,slide3,0,0.004217886204707939,Train
AGT51790,slide1,1,0.995343543717026,Train
AGT51790,slide2,1,0.9702913547669432,Train
AGT51790,slide3,1,0.9711185655049077,Train
AKJ22001,slide1,0,8.454492902454842e-08,Train
AKJ22001,slide2,0,0.0022111189940904855,Train
AKJ22001,slide3,0,2.7918196073095073e-06,Train
YP_009380521,slide1,0,7.272359413386119e-07,Train
YP_009380521,slide2,0,0.27455722675311955,Train
YP_009380521,slide3,0,0.0008446436669699391,Train
APD51499,slide1,0,0.023768991752523942,Train
APD51499,slide2,0,0.00018185032457076428,Train
APD51499,slide3,0,0.09437500468877366,Train
MK211378,slide1,0,0.010272966089114514,Train
MK211378,slide2,0,0.031226415126976343,Train
MK211378,slide3,0,0.0009006844961284344,Train
AWH65932,slide1,0,0.0002828144066128444,Train
AWH65932,slide2,0,2.8123837635766476e-11,Train
AWH65932,slide3,0,0.8266779617053511,Train
ALA50130,slide1,0,0.37155387191190087,Train
ALA50130,slide2,0,0.5938567692888066,Train
ALA50130,slide3,0,0.6810962231945716,Train
AGA94620,slide1,0,1.1840755277096507e-07,Train
AGA94620,slide2,0,0.0016608744542794354,Train
AGA94620,slide3,0,2.7420937270290835e-06,Train
AJP67438,slide1,0,1.1656181334391153e-07,Train
AJP67438,slide2,0,0.019023256442593787,Train
AJP67438,slide3,0,1.247122411447189e-06,Train
QGQ60240,slide1,0,8.896228967102539e-08,Train
QGQ60240,slide2,0,0.0030807277618843856,Train
QGQ60240,slide3,0,5.006378710643518e-06,Train
QFP92265,slide1,0,3.583673189731867e-08,Train
QFP92265,slide2,0,1.944234929399122e-06,Train
QFP92265,slide3,0,0.002442148321090098,Train
AB263618,slide1,1,0.5706445394131845,Train
AB263618,slide2,1,0.5888391278255326,Train
AB263618,slide3,1,0.7714974044635642,Train
AVZ61109,slide1,0,0.12487084165599913,Train
AVZ61109,slide2,0,0.1260666427653759,Train
AVZ61109,slide3,0,0.26910549382763693,Train
ANA67905,slide1,0,1.842792558227631e-07,Train
ANA67905,slide2,0,0.0046650191845937945,Train
ANA67905,slide3,0,4.645949468555648e-06,Train
YP_001718612,slide1,0,0.00030541208734729305,Train
YP_001718612,slide2,0,0.01129349230139526,Train
YP_001718612,slide3,0,3.62371897225936e-09,Train
ATN23889,slide1,0,5.258688681965548e-06,Train
ATN23889,slide2,0,0.0092003276160808,Train
ATN23889,slide3,0,2.421773581385942e-10,Train
AVK87318,slide1,1,0.41002780042162934,Train
AVK87318,slide2,1,0.47465339783133165,Train
AVK87318,slide3,1,0.5470235759097298,Train
KF367457,slide1,0,0.058079255470017785,Train
KF367457,slide2,0,0.04446670733519079,Train
KF367457,slide3,0,0.1829913655583622,Train
AIA62206,slide1,0,2.7431506166616134e-05,Train
AIA62206,slide2,0,6.423470159069337e-08,Train
AIA62206,slide3,0,0.014014172302376372,Train
ANI85812,slide1,0,5.464840850759539e-08,Train
ANI85812,slide2,0,0.0013990875306284904,Train
ANI85812,slide3,0,3.6853594130031763e-06,Train
YP_003767,slide1,1,0.9629085825818202,Train
YP_003767,slide2,1,0.9777050506664723,Train
YP_003767,slide3,1,0.9948994504775023,Train
AFB74182,slide1,0,1.2510459082108338e-07,Train
AFB74182,slide2,0,0.0027784285862395538,Train
AFB74182,slide3,0,2.7084506880333467e-06,Train
NP_058424,slide1,0,0.008243862953791552,Train
NP_058424,slide2,0,1.404671213612494e-08,Train
NP_058424,slide3,0,8.493125549171743e-12,Train
ALL27308,slide1,0,1.4253011242621743e-07,Train
ALL27308,slide2,0,0.003280560211649691,Train
ALL27308,slide3,0,3.066942587881227e-06,Train
AKP80596,slide1,0,7.01897265726769e-08,Train
AKP80596,slide2,0,0.002267821422655546,Train
AKP80596,slide3,0,5.50142580397456e-06,Train
ANI85734,slide1,0,5.7768589400289994e-08,Train
ANI85734,slide2,0,0.0021607364724183253,Train
ANI85734,slide3,0,1.774134573535631e-06,Train
JX163926,slide1,0,0.6579079945707861,Train
JX163926,slide2,0,0.6053739607272532,Train
JX163926,slide3,0,0.7007934876177851,Train
YP_009336484,slide1,0,0.015708012135695306,Train
YP_009336484,slide2,0,1.2185415512690426e-08,Train
YP_009336484,slide3,0,0.011705372023892296,Train
AZP73840,slide1,1,0.9461800572470711,Train
AZP73840,slide2,1,0.978103295737245,Train
AZP73840,slide3,1,0.9361916576195263,Train
AFB77234,slide1,0,1.9319503203090547e-07,Train
AFB77234,slide2,0,0.0013382998841389578,Train
AFB77234,slide3,0,9.251861023327252e-06,Train
YP_001039953,slide1,0,0.20216185034768958,Train
YP_001039953,slide2,0,1.8790719885828677e-05,Train
YP_001039953,slide3,0,0.0001494715424612566,Train
ALB08322,slide1,1,0.5881421550991531,Train
ALB08322,slide2,1,0.5991287582441469,Train
ALB08322,slide3,1,0.5355871075998802,Train
AYR18573,slide1,0,0.0004682605416512754,Train
AYR18573,slide2,0,8.332748970155924e-13,Train
AYR18573,slide3,0,4.1345706094047475e-08,Train
YP_001351684,slide1,0,0.002464974974145825,Train
YP_001351684,slide2,0,9.614863653344858e-12,Train
YP_001351684,slide3,0,4.621556088627824e-07,Train
QBP84713,slide1,1,0.9750614196111038,Train
QBP84713,slide2,1,0.9811642671779993,Train
QBP84713,slide3,1,0.9774892330333025,Train
MT799524,slide1,0,1.9374906674488544e-05,Train
MT799524,slide2,0,0.011601236341319075,Train
MT799524,slide3,0,0.00013936036470954348,Train
AFU35751,slide1,0,7.755858721818038e-08,Train
AFU35751,slide2,0,0.002224504409861024,Train
AFU35751,slide3,0,2.7556422315616353e-06,Train
AQN78736,slide1,1,0.9830371701709583,Train
AQN78736,slide2,1,0.9757579747114089,Train
AQN78736,slide3,1,0.9566079361473747,Train
AVN89387,slide1,0,0.32941678161263865,Train
AVN89387,slide2,0,0.2034183593761242,Train
AVN89387,slide3,0,0.6621290499900225,Train
QCO95404,slide1,0,1.1216991892026622e-07,Train
QCO95404,slide2,0,0.004717502285800605,Train
QCO95404,slide3,0,7.558912918740743e-06,Train
AY707461,slide1,1,0.9192072287909088,Train
AY707461,slide2,1,0.995438929969721,Train
AY707461,slide3,1,0.9643862725852446,Train
ABC72414,slide1,0,1.3801640190577139e-05,Train
ABC72414,slide2,0,9.546041144625447e-14,Train
ABC72414,slide3,0,0.014520602085582585,Train
AXN92260,slide1,1,0.5411550303958914,Train
AXN92260,slide2,1,0.5458296131620849,Train
AXN92260,slide3,1,0.6409969485011051,Train
ATN37888,slide1,0,0.019713908216594793,Train
ATN37888,slide2,0,0.004819909978626506,Train
ATN37888,slide3,0,0.14561323003668478,Train
ACT10995,slide1,0,0.2789278645656494,Train
ACT10995,slide2,0,0.09148899712332569,Train
ACT10995,slide3,0,0.10964173634625671,Train
AGT51541,slide1,1,0.8513864456502673,Train
AGT51541,slide2,1,0.8228092373087799,Train
AGT51541,slide3,1,0.6595572347696979,Train
ADL71455,slide1,0,7.820129607485242e-07,Train
ADL71455,slide2,0,4.2001848433763936e-15,Train
ADL71455,slide3,0,5.87314475809817e-11,Train
AKV62755,slide1,0,0.00022666862468091268,Train
AKV62755,slide2,0,8.556913819508447e-08,Train
AKV62755,slide3,0,3.622626168856444e-05,Train
KY417145,slide1,0,0.002218825432075623,Train
KY417145,slide2,0,0.00019708611494654763,Train
KY417145,slide3,0,0.0010834097945339215,Train
AYF53093,slide1,0,4.93385583016906e-07,Train
AYF53093,slide2,0,1.1750442851299715e-12,Train
AYF53093,slide3,0,4.7726658772860304e-11,Train
AWK59931,slide1,1,0.9300873916636546,Train
AWK59931,slide2,1,0.974629868316787,Train
AWK59931,slide3,1,0.9747509365179162,Train
QOU08541,slide1,0,0.542645128825168,Train
QOU08541,slide2,0,0.5557802228947197,Train
QOU08541,slide3,0,0.5726434073808166,Train
AKJ22061,slide1,0,6.810669880971907e-08,Train
AKJ22061,slide2,0,0.0028842281125976517,Train
AKJ22061,slide3,0,4.4836164502982326e-06,Train
AZF86118,slide1,0,9.055160669657952e-05,Train
AZF86118,slide2,0,0.0005486885515628568,Train
AZF86118,slide3,0,7.064418716999887e-05,Train
ABP38243,slide1,0,0.2603968301446446,Train
ABP38243,slide2,0,0.05709514199296993,Train
ABP38243,slide3,0,0.11848864001652687,Train
ANF29272,slide1,1,0.7170984959002207,Train
ANF29272,slide2,1,0.3631672602787243,Train
ANF29272,slide3,1,0.43971392635278406,Train
AWM11456,slide1,0,7.635022413905733e-08,Train
AWM11456,slide2,0,3.335754386794033e-06,Train
AWM11456,slide3,0,0.03388400538311715,Train
ABN10884,slide1,0,6.531799568784001e-09,Train
ABN10884,slide2,0,3.259499103089934e-05,Train
ABN10884,slide3,0,0.020323197557722075,Train
AY613948,slide1,0,0.5537656101607382,Train
AY613948,slide2,0,0.43390991785740773,Train
AY613948,slide3,0,0.391649571664533,Train
ASO67377,slide1,0,1.8127982085673828e-09,Train
ASO67377,slide2,0,0.0008153740110762893,Train
ASO67377,slide3,0,0.00046076094634572926,Train
AYR18555,slide1,0,0.04632153539010414,Train
AYR18555,slide2,0,0.002231770830505487,Train
AYR18555,slide3,0,6.394712710084019e-08,Train
YP_006908642,slide1,0,2.9426303338508946e-05,Train
YP_006908642,slide2,0,1.862014215082273e-06,Train
YP_006908642,slide3,0,0.0011332360158598717,Train
AKJ21797,slide1,0,8.965640164593612e-08,Train
AKJ21797,slide2,0,0.0024268091975063427,Train
AKJ21797,slide3,0,4.912348121865557e-06,Train
AHM88217,slide1,0,3.9733082429925594e-07,Train
AHM88217,slide2,0,0.0125304045384404,Train
AHM88217,slide3,0,4.355952749650187e-06,Train
AFP36389,slide1,0,9.667367090511407e-08,Train
AFP36389,slide2,0,0.002750924821546775,Train
AFP36389,slide3,0,3.199374788961431e-06,Train
AGT52080,slide1,0,1.0755705953409871e-10,Train
AGT52080,slide2,0,2.1425179464574439e-16,Train
AGT52080,slide3,0,9.566891523681613e-06,Train
AMD11230,slide1,0,1.5286788440764248e-06,Train
AMD11230,slide2,0,2.6643939860878986e-16,Train
AMD11230,slide3,0,3.7924017568338884e-10,Train
QCQ19822,slide1,0,8.451527762151532e-08,Train
QCQ19822,slide2,0,0.00487449839696977,Train
QCQ19822,slide3,0,2.57081935478424e-06,Train
QFG01700,slide1,0,6.824839943223947e-09,Train
QFG01700,slide2,0,0.001279198139905115,Train
QFG01700,slide3,0,0.00016275625117911363,Train
ALD51904,slide1,1,0.5895330336010979,Train
ALD51904,slide2,1,0.5227704348143936,Train
ALD51904,slide3,1,0.5538582639478011,Train
ARA15421,slide1,1,0.9529274037196446,Train
ARA15421,slide2,1,0.9750032612793258,Train
ARA15421,slide3,1,0.9369701238006226,Train
AID56763,slide1,0,7.562267552208579e-08,Train
AID56763,slide2,0,0.0024903392662512197,Train
AID56763,slide3,0,3.314165568870037e-06,Train
AMD11175,slide1,0,1.3966998520396979e-06,Train
AMD11175,slide2,0,3.7943653591482147e-16,Train
AMD11175,slide3,0,6.82563927000897e-10,Train
ARC95227,slide1,0,0.632561925760328,Train
ARC95227,slide2,0,0.027900404015415787,Train
ARC95227,slide3,0,0.04300247122874953,Train
AFH55111,slide1,0,5.926056681652615e-11,Train
AFH55111,slide2,0,9.839786989894742e-05,Train
AFH55111,slide3,0,2.8432244109899005e-07,Train
AVU05452,slide1,0,6.742571656694149e-08,Train
AVU05452,slide2,0,0.002519763111646914,Train
AVU05452,slide3,0,5.1813276218362654e-06,Train
ARM65490,slide1,0,0.0009979192000184294,Train
ARM65490,slide2,0,0.000867828973738286,Train
ARM65490,slide3,0,1.3537421573862227e-05,Train
AKH45344,slide1,0,1.582597962108876e-08,Train
AKH45344,slide2,0,0.0003407885814082012,Train
AKH45344,slide3,0,0.0003689606421070254,Train
KY417150,slide1,0,0.49311725937975426,Train
KY417150,slide2,0,0.754706657787328,Train
KY417150,slide3,0,0.27626115718532956,Train
KT444582,slide1,0,0.40720495419118147,Train
KT444582,slide2,0,0.6827937778658014,Train
KT444582,slide3,0,0.33029018245428304,Train
MN996532,slide1,0,1.6739055091492356e-05,Train
MN996532,slide2,0,0.0013193700230999395,Train
MN996532,slide3,0,0.00732743436037593,Train
AY274119,slide1,1,0.6513889919776957,Train
AY274119,slide2,1,0.7035792649698805,Train
AY274119,slide3,1,0.7395044984604958,Train
AY278741,slide1,1,0.6513510056405244,Train
AY278741,slide2,1,0.6417252219439432,Train
AY278741,slide3,1,0.7259479335863098,Train
ATY72312,slide1,0,7.303988298810281e-08,Test
ATY72312,slide2,0,0.0019473894590576828,Test
ATY72312,slide3,0,5.621455724983046e-06,Test
QDP16206,slide1,1,0.5156436833653821,Test
QDP16206,slide2,1,0.5894593344969408,Test
QDP16206,slide3,1,0.550950752716854,Test
AVU05368,slide1,0,8.915101265999384e-08,Test
AVU05368,slide2,0,0.0012550632238120501,Test
AVU05368,slide3,0,5.452257334983249e-06,Test
QCQ20038,slide1,0,1.6649228307866292e-07,Test
QCQ20038,slide2,0,0.014926143447308374,Test
QCQ20038,slide3,0,2.8771781878035e-06,Test
AQN78776,slide1,1,0.964850195473267,Test
AQN78776,slide2,1,0.9797485627346789,Test
AQN78776,slide3,1,0.9435714536073427,Test
ALA49363,slide1,0,0.4534129114472102,Test
ALA49363,slide2,0,0.5522679974822426,Test
ALA49363,slide3,0,0.5292095736382462,Test
AVN89324,slide1,0,0.6112262028021642,Test
AVN89324,slide2,0,0.5218733319605381,Test
AVN89324,slide3,0,0.4921032173201149,Test
QKV43721,slide1,0,1.4096210085169635e-07,Test
QKV43721,slide2,0,7.422043184502992e-06,Test
QKV43721,slide3,0,0.01584980300424582,Test
AIN52136,slide1,0,7.4365206648423e-08,Test
AIN52136,slide2,0,3.822364833639634e-06,Test
AIN52136,slide3,0,0.0311023211651154,Test
QCQ19864,slide1,0,7.388232996032024e-08,Test
QCQ19864,slide2,0,0.0021088878173262677,Test
QCQ19864,slide3,0,4.093305816632917e-06,Test
ASU90516,slide1,0,0.5445361801860249,Test
ASU90516,slide2,0,0.5958056772400767,Test
ASU90516,slide3,0,0.6192745039774231,Test
AWM11474,slide1,0,1.0700592540968242e-07,Test
AWM11474,slide2,0,0.0027302709099958416,Test
AWM11474,slide3,0,9.296716741672097e-06,Test
QEY10641,slide1,0,0.05099337959711264,Test
QEY10641,slide2,0,0.3317632877645588,Test
QEY10641,slide3,0,0.13094873914898897,Test
QHA24724,slide1,0,3.945518590464389e-05,Test
QHA24724,slide2,0,3.138987284725648e-05,Test
QHA24724,slide3,0,7.907171780701206e-05,Test
AID57057,slide1,0,9.374848863955286e-08,Test
AID57057,slide2,0,0.0031100230603850624,Test
AID57057,slide3,0,3.0436871606929545e-06,Test
AY687365,slide1,0,0.6433638603049995,Test
AY687365,slide2,0,0.5906684963801712,Test
AY687365,slide3,0,0.4124039393613173,Test
KY352407,slide1,0,0.0006404231528798167,Test
KY352407,slide2,0,9.715352247674865e-06,Test
KY352407,slide3,0,0.14439097024248893,Test
QKV43763,slide1,0,1.2381959994334656e-07,Test
QKV43763,slide2,0,5.16268944389619e-06,Test
QKV43763,slide3,0,0.013862919701796182,Test
YP_009513010,slide1,0,0.0007860696131460384,Test
YP_009513010,slide2,0,6.3087979590226e-05,Test
YP_009513010,slide3,0,0.006603449716789208,Test
QKV43823,slide1,0,4.0202817506310703e-07,Test
QKV43823,slide2,0,2.7472763601846444e-06,Test
QKV43823,slide3,0,0.0033968265684642587,Test
ASU90604,slide1,0,0.6338309905976224,Test
ASU90604,slide2,0,0.4710117251188931,Test
ASU90604,slide3,0,0.5586615772165597,Test
QEG03767,slide1,1,0.8598850377937804,Test
QEG03767,slide2,1,0.9729835461671855,Test
QEG03767,slide3,1,0.9197313477518813,Test
AH012999,slide1,1,0.7745661166150245,Test
AH012999,slide2,1,0.3973135052865949,Test
AH012999,slide3,1,0.5606178991779807,Test
APD70934,slide1,0,1.6785122128718358e-07,Test
APD70934,slide2,0,0.003912855355846666,Test
APD70934,slide3,0,5.903532314345246e-06,Test
AVK87439,slide1,1,0.41775593125441207,Test
AVK87439,slide2,1,0.4412013347017033,Test
AVK87439,slide3,1,0.5065183865570997,Test
AWM11498,slide1,0,5.223742023197756e-06,Test
AWM11498,slide2,0,9.754030488094508e-06,Test
AWM11498,slide3,0,7.521238643409307e-06,Test
AY627045,slide1,0,0.5409339485048245,Test
AY627045,slide2,0,0.5101912388130928,Test
AY627045,slide3,0,0.4770135335935123,Test
AMD11186,slide1,0,1.3320794963304338e-06,Test
AMD11186,slide2,0,4.604985350299348e-16,Test
AMD11186,slide3,0,4.0466486695173486e-10,Test
AKJ22091,slide1,0,4.2217566291592953e-08,Test
AKJ22091,slide2,0,0.0016024721111682501,Test
AKJ22091,slide3,0,3.2848343212270656e-06,Test
AKJ22037,slide1,0,8.195904081752632e-08,Test
AKJ22037,slide2,0,0.0021077720138739267,Test
AKJ22037,slide3,0,3.0263812418652606e-06,Test
ANI85794,slide1,0,4.1044786499178584e-08,Test
ANI85794,slide2,0,0.0008187351298479945,Test
ANI85794,slide3,0,3.3423173202788647e-06,Test
AZS27725,slide1,0,2.360899461044312e-09,Test
AZS27725,slide2,0,0.000314706243814695,Test
AZS27725,slide3,0,0.0003268548396971129,Test
AIZ48760,slide1,1,0.5813749969959532,Test
AIZ48760,slide2,1,0.5859177397831511,Test
AIZ48760,slide3,1,0.7058944035638497,Test
AIN52094,slide1,0,7.738757918241248e-08,Test
AIN52094,slide2,0,0.003411939427840448,Test
AIN52094,slide3,0,2.682793565965447e-06,Test
AGT51412,slide1,1,0.8644362023682369,Test
AGT51412,slide2,1,0.86382973566908,Test
AGT51412,slide3,1,0.6015937301658273,Test
ANI69922,slide1,0,0.5893598838006453,Test
ANI69922,slide2,0,0.5294355884354149,Test
ANI69922,slide3,0,0.4858279887932216,Test
ACT11030,slide1,1,0.12547083011916424,Test
ACT11030,slide2,1,0.16733388067048005,Test
ACT11030,slide3,1,0.11070415419182354,Test
AKJ21731,slide1,0,7.763330929715767e-08,Test
AKJ21731,slide2,0,0.0023637610413356843,Test
AKJ21731,slide3,0,2.15893379916036e-06,Test
DQ412609,slide1,1,0.7082522619846249,Test
DQ412609,slide2,1,0.6938851927855207,Test
DQ412609,slide3,1,0.7167063839582614,Test
FJ882941,slide1,1,0.6234514066631925,Test
FJ882941,slide2,1,0.7297730262551636,Test
FJ882941,slide3,1,0.719815060854184,Test
QFG01694,slide1,0,8.235450310005824e-08,Test
QFG01694,slide2,0,0.002948300877011003,Test
QFG01694,slide3,0,2.079164713965543e-06,Test
AIV42011,slide1,1,0.9801185843650514,Test
AIV42011,slide2,1,0.9372010044397812,Test
AIV42011,slide3,1,0.956598431350328,Test
AFU35752,slide1,0,6.0636602472027e-08,Test
AFU35752,slide2,0,0.004001490970927884,Test
AFU35752,slide3,0,2.4627869000685485e-06,Test
AKP99781,slide1,0,6.4440596314651325e-06,Test
AKP99781,slide2,0,0.0006105443593173033,Test
AKP99781,slide3,0,1.3266286684800028e-05,Test
AKJ21857,slide1,0,1.0184800432260503e-07,Test
AKJ21857,slide2,0,0.0024285734814265747,Test
AKJ21857,slide3,0,3.0771026481751597e-06,Test
QID98969,slide1,0,3.293170149839964e-06,Test
QID98969,slide2,0,0.011776198596673716,Test
QID98969,slide3,0,4.246652068367545e-10,Test
AID56703,slide1,0,7.71447963948801e-08,Test
AID56703,slide2,0,0.003279573231510594,Test
